id,type_id,name,product-quanty,fav,display_price,price,img-cover,img-1,img-2,img-3,release_time,language,rating_id,co-op_valid,description,member_id,created_at,valid,exist_valid
72,4,死亡細胞：重返惡魔城,,,1150,1035,dead-cells.jpg,id7201.jpg,id7202.jpg,id7203.jpg,2023-08-11,,2,0,"玩獲獎的roguelite《死亡細胞》和它的《重返惡魔城》DLC!


4種特殊能力 - 可開放全新地區與路線（參考類銀河戰士惡魔城的道具鎖進行設計）。

兼具傑出的靈敏度、流動性與趣味的戰鬥系統

BOSS衝刺戰模式 – 請連續對抗3個或5個BOSS。亦可與強化的（更高難度）BOSS進行戰鬥！

定期免費更新 - 此刻也正以2～3個月為週期不斷新增內容！



返回惡魔城

跟著里希達‧貝爾蒙特與阿爾卡多，突破歷史悠久的惡魔城迴廊吧！必須以德古拉系列特有的武器擊退怪物軍團後，抵達魔王所在的王座間。

瞧瞧吸血鬼殺手、投擲用斧頭、聖水等14種象徵性武器吧！盡可能維持原版的獨有風格，重新詮釋以融入死亡細胞特有的極速戰鬥。

邁向2個Lv的惡魔城及惡魔城外圍吧！祕密房間。燈火照亮的迴廊。陰沉的墳墓。美麗的圖畫。隱藏在牆壁中的食物。鳥身女妖、狼人、鬼魂附身的鎧甲等，滿滿都是系列的傳統怪物。跟著惡魔城系列的經典角色，踏入哥德風的奇幻世界吧！

您可於進行遊戲時聆聽51首惡魔城原創曲目。另選定了吸血鬼殺手（Vampire Killer）、血色淚水（Bloody Tears）、西蒙‧貝爾蒙特主題等代表惡魔城系列的12首原聲帶，並以死亡細胞的風格重新詮釋。

全新故事情節 - 為了擊潰德古拉，里希達‧貝爾蒙特與阿爾卡多加入旅程。這兩人不僅會在如迷宮一樣複雜的德古拉惡魔城和你一起尋路，還會給你強大的武器（有時是欣然贈與，有時則不是）。但是光芒所在之處必有影子。強大的敵人會阻擋在通往王座間的路，請務必小心。

3個莊嚴的BOSS - 在壯觀的背景中對抗可謂邪惡本身的死神及德古拉，展開激烈的較勁吧！如果在這場試煉存活下來...歷代最威武勇壯的最終BOSS正等著和你對決。

解鎖20種惡魔城系列的服裝吧！可變成阿爾卡多、里希達‧貝爾蒙特、西蒙‧貝爾蒙特、瑪莉亞‧雷納德、拉爾夫‧C‧貝爾蒙特、賽法‧貝爾南堤斯，甚至是德古拉的樣子進行遊戲！",2,2023-09-07 17:30:05,1,
73,2,超次元戰記 戰機少女 GameMaker R:Evolution（超次元??? ?????? Gam,,,1390,1251,GameMaker-R-Evolution.jpg,id7301.jpg,id7302.jpg,id7303.jpg,2023-08-10,,3,0,"擬人化 X 萌 X 變身
盡情暢玩各種要素
探索全新世界

G.C.2015，游汐葉界迎來守護女神的轉換期，人們盼望有新的守護女神。妮普禔努們開始覺得自己是不是會被漸漸忘記，心中感到不安。

就在此時，「妮普禔努」與「妮普吉雅」突然從游汐葉界消失，來到被稱作「零次元」、瀕臨毀滅的世界。

在那個世界裡，零次元最後的守護女神「天王星渦芽」孤單一人對抗著擁有巨大身軀並且意圖帶領世界走向毀滅之路的破壞神「黑暗女神」。

超次元與零次元的女神們究竟能不能拯救零次元呢？

以新的次元為舞台，妮普禔努的全新冒險就此揭幕。",3,2023-10-31 18:24:59,1,
74,2,可雅與瑪拉的五海盜,,,1090,981,koa.jpg,id7401.jpg,id7402.jpg,id7403.jpg,2023-08-10,,1,0,"跑跑跳跳，在南國的海島大冒險！


■劇情介紹
活潑的少女「可雅」與她的好朋友「娜波波」一起居住在南國的馬拉群島。
某天，可雅的朋友「真宵」傳了一封電報向她求助，看到電報的可雅得知真宵有危險，馬上出發去尋找真宵。
可雅找到真宵後，聽說瑪拉的五海盜在她的朋友們居住的「佳浬島」搞破壞，並且策畫了「海盜的試煉」。為了恢復佳浬島的和平，可雅下定決心挑戰海盜的試煉。
■遊戲介紹
本遊戲是由西班牙遊戲公司 Chibig、Undercoders 及 Talpa Games 共同開發的動作冒險遊戲。為了拯救被五海盜破壞的佳浬市，少女「可雅」將在南國的「馬拉群島」展開一段精彩的冒險。本作為《馬拉的夏天》的續篇，玩家能在優美的南國世界中冒險，體驗刺激的動作遊戲，是一款老少咸宜的遊戲。

?探索馬拉群島，尋找被海盜撕破的「地圖碎片」吧！馬拉群島包括可雅的小島、海盜的據點、火山島以及大冰山！8 種形形色色的島嶼等你來探險！

?遊戲分為兩個部分：與居民交流，收集新島嶼地圖與道具的「冒險部分」，以及挑戰試煉關卡的「動作部分」。兩個部分都會出現許多個性獨特的角色，搭配南國風情的 BGM，讓玩家有更深刻的代入感。

?每座島由 4 個關卡構成。充滿陷阱的關卡、競爭速度的關卡、水中探險的關卡……各式各樣的挑戰等待著玩家。每座島的最後一關都必須與海盜對決，海盜們會利用島嶼的特色，與玩家來一場熱血的比賽！

?收集關卡中的隱藏道具，找回佳浬市被搶走的東西，還能變更可雅的服裝。收集隱藏道具也可以升級可雅的小船，前往新的地方探索。

?遊戲中會出現「海盜比賽」，可雅與夥伴們要在島上比賽，拿到第一名就能得到新的地圖碎片，收集碎片就能前往未知的神祕島嶼。
",4,2023-01-13 20:15:52,1,
75,5,狂野泊車（You Suck at Parking）,,,850,765,you-suck-at-parking.jpg,id7501.jpg,id7502.jpg,id7503.jpg,2023-08-01,,1,1,"You Suck at Parking?》是款具有挑戰性的競速遊戲，您的目標就是停好您的車。


準備好迎接火熱氣氛，享受《You Suck at Parking?》的歡樂體驗吧。只有在這款遊戲裡，您的停車技術遠比駕駛技術更加重要。在超過 100 個令人哭笑不得、有趣又狂野的關卡中，盡情甩尾、巡航，偶爾還能飛上高空，嘗嘗與時間賽跑的激烈競賽。

在故事模式中不斷進步，或是接受每日多人遊戲挑戰，解鎖並獲得新的自訂選項，讓您的座駕更加時尚。

展現您高超的技術，並且登上全球排行榜，向好友證明您的停車技術足以改變全世界。

要是您的朋友老是嘲笑您在現實生活中的停車技術，那就來好友組隊遊戲報仇雪恨吧，您可以主辦一場 8 人遊戲，邀請 3 位好友一同享受混亂的樂趣。

盡情歡笑，盡情流淚。但是不管怎樣您都會發現：您的停車技術真的很爛。",5,2023-11-15 11:36:09,1,
76,2,夏天啦！20 世紀的暑假（????！ 20 世紀?夏休?）,,,1390,1251,summer-in-20s.jpg,id7601.jpg,id7602.jpg,id7603.jpg,2023-07-28,,1,0,《夏天啦！20 世紀的暑假》由《我的暑假》系列的綾部和擔任原作、劇本與遊戲設計，是一款以鄉村城鎮開放世界為舞台的冒險遊戲，將重現令人懷舊的世界觀，具備即時變化的時間與天氣。遊戲中玩家將扮演暑假歸鄉的 10 歲少年主角，在令人懷念的 20 世紀鄉下，度過爬山、游泳、抓蟲、祭典等歡樂的夏日時光。,1,2023-11-10 11:00:09,1,
77,2,迪士尼 奇幻島（Disney Illusion Island ）,,,890,801,illusion-island.jpg,id7701.jpg,id7702.jpg,id7703.jpg,2023-07-28,,2,1,"米奇與好朋友即將展開大冒險
加入米奇與好朋友的行列，一起探索神祕的莫諾斯島，尋回三本神秘之書，在災難來臨之前拯救世界！
化身為米奇與好朋友進入遊戲世界
選擇喜愛的角色，在平台上大顯身手、解開趣味謎題，並和魔王進行極致對決的同時解鎖特殊能力。
揭開《迪士尼奇幻島：米奇與好朋友大冒險》的神祕面紗
在這座既美麗又神祕的島嶼上盡情奔跑、游泳、擺盪及跳躍，並探索豐富的生物群落、迷人的角色與隱藏的秘密。
4人合作模式和朋友同樂
單人遊玩或邀請三位朋友，以4人單機合作模式拯救莫諾斯島。與好友組隊，並使用繩索降落、跳蛙及熱情擁抱等獨特技能。
成為原版米奇卡通的一份子
手繪動畫、原創配樂及原版配音員，帶您體驗全新的米奇與好朋友冒險旅程",2,2023-11-15 11:36:09,1,
78,2,夕鬼,,,530,477,yuoni.jpg,id7801.jpg,id7802.jpg,id7803.jpg,2023-07-27,,3,0,"◆身陷黃昏怪談世界的少女
《夕鬼 -Yuoni-》是以90年代日本為舞台的第一人稱視角恐怖遊戲。
一位不自覺地在內心築起一道牆的少女，硬是被邀請參加了試膽比賽。
她因此被名叫阿常的幽靈給纏上，還被帶到了黃昏世界，被迫和他玩耍。
只有一道影子的人、眼珠外露的鬼怪……在黃昏世界裡，少女每天都為了躲避怪物的襲擊而四處逃跑。
──到最後，這些怪物也開始出現在現實世界當中。而少女也……",3,2023-09-15 11:36:22,1,
79,4,雙截龍外傳：雙龍出海,,,850,765,double-dragon-gaider.jpg,id7901.jpg,id7902.jpg,id7903.jpg,2023-07-27,,3,1,"在這個標誌性的橫向捲軸動作過關遊戲系列全新作品中，探索年輕的雙截龍兄弟的早期起源，他們將與全新或熟悉的敵人對抗。在這個全新的Roguelite遊戲中，每次遊玩都是嶄新的遊戲體驗。遊戲擁有獨特而動態的關卡結構，你所選擇的任務順序將改變遊戲的難度。

你不僅可以選擇作為經典組合的李比利和李吉米，還可以進行換搭，選擇瑪莉安和大叔馬丁，或者嘗試解鎖其他9個角色，每個角色都有自己獨特的招式和遊戲風格。透過本地2人合作，你和朋友一起清理這些危險的街道，使遊戲的樂趣倍增。",4,2023-09-16 11:31:27,1,
80,1,慟哭奇機,,,1590,1431,crymachina.jpg,id8001.jpg,id8002.jpg,id8003.jpg,2023-07-27,,3,1,"即使毀壞一切，我也要活下去。
內含CRYMACHINA 慟哭奇機遊戲本體以及以下內容的組合商品。
【CRYMACHINA 慟哭奇機 打滿分喔終極版商品內容】
‧CRYMACHINA 慟哭奇機 數位版美術設定集（80P）
刊載CRYMACHINA 慟哭奇機的插畫及設定圖片，插畫繪師及總監等製作人的幕後秘辛的特別內容。
‧婚紗禮服服裝著組
‧軍用服裝（亞美）
‧軍用服裝（美琴）
‧軍用服裝（蕾文）

????????????????????????
人類滅亡後的未來。
機械少女為了成為「真正人類」而戰鬥。
完全新作動作RPG

■ 遊戲介紹
故事的背景是在人類滅亡後的未來。
機械少女們為了成為「真正人類」，進行戰鬥的全新動作RPG。
能夠體驗到少女們痛哭流涕為了戰勝殘酷命運的精神淨化。",5,2023-09-17 10:36:24,1,
81,2,皮克敏 4（Pikmin 4）,,,1290,1161,Pikmin-4.jpg,id8101.jpg,id8102.jpg,id8103.jpg,2023-07-21,,2,0,"未知的行星裡到處都是落難者……和皮克敏一起前往救援吧！
「皮克敏」系列最新作於Nintendo Switch登場。
不幸墜落在未知的行星的「船長?歐利瑪」。「救援隊」接收到歐利瑪發出的求救訊號，卻也在前往救援時落難。最後的希望只剩下在本部待命的救援隊新人隊員——「您」。

「您」所降落的地方，是許多危險的原生生物棲身的神秘行星。「您」在此遇見了不可思議的生物「皮克敏」，並借助它們的力量展開探索。

▼「皮克敏」是什麼？
把皮克敏從地面拔起來，它們便會一個跟著一個，隨著主角前進。遇上需要搬運重物、破壞牆壁等各種狀況，皮克敏都會為主角孜孜不倦地工作。

皮克敏也會勇敢地對抗原生生物。雖然每隻皮克敏都十分弱小，有時甚至會不幸被吃掉，但只要集合多隻皮克敏的力量，便有可能打敗身型龐大的對手。

皮克敏有著各樣不同的種類。「紅色皮克敏」十分耐火，「藍色皮克敏」能在水裡游泳……諸如此類，各有特點。

最新發現的「冰凍皮克敏」則能夠凍結原生生物和水面。向冰凍皮克敏發出指示，主角一行人便可在凍結的冰上前進。

此外，還會和只有晚上才會現身的「發光皮克敏」一起，陸續前往探索原生生物會變得格外凶猛的危險晚上。

▼搭檔「歐慶」
與主角共同行動的宇宙犬「歐慶」。歐慶能獨自搬運重物，也可載著主角和皮克敏橫渡有水的地方。此外，歐慶還能追蹤物品的氣味，並往所在地點帶路。

皮克敏和歐慶都會依照主角的指示工作。只要了解各自的特點，發揮「當多慮」來給出正確指示，無論遇上怎樣的危機，想必都能夠克服。

▼致初次遊玩「皮克敏」的玩家
皮克敏有時候會被原生生物吃掉，或是被電和火等擊倒，可能會因而失去皮克敏。這種時候只要倒轉時間到稍早一刻，便能不斷重新挑戰。要是失去了大量的皮克敏，可以倒轉時間，嘗試再次好好地引導皮克敏。

另外本作的故事可供2人遊玩。2p可使用游標瞄準原生生物進行「掩護射擊」，或是使用道具來支援1p。要是遊玩途中感到困難，可善用2p的支援來推進故事。",1,2023-09-18 11:36:22,1,
82,4,猴子桶戰,,,950,855,monkey-barrels.jpg,id8201.jpg,id8202.jpg,id8203.jpg,2020-12-10,,1,1,"「猴子桶戰」世紀末猿蟹合戰！
硬派爽快動作射擊遊戲！
超魄力大型頭目戰！


　　《MONKEY BARRELS》是以被家電廠商「蟹田電子公司」支配的世紀末日本為舞台，描寫猴子們戰鬥的動作射擊遊戲。以點陣圖配合 3D 圖片打造出讓人懷念同時又有新意的遊戲畫面，收錄搭配使用 98 種武器來闖蕩 22 個關卡的硬派故事模式，以及最多可同時讓 6 名玩家參戰的網路連線對戰模式。

　　玩家要從總共 98 種不同的武器中，挑選出以槍械為主的兩種「主要武器」，和包含手榴彈或護盾的兩種「輔助武器」，對應不同戰況靈活運用的俯瞰型動作射擊遊戲。

　　玩家可以視自己喜歡的玩法和目前要攻擊的關卡構成，自由搭配各有不同特色的武器，挑戰一共有 22 個的硬派關卡。而且在各個區域最後，還會有強悍而又獨特的區域頭目準備迎戰玩家。",2,2023-09-19 10:36:23,1,
83,5,信長之野望 新生 with 威力加強版,,,1990,1791,shinchang-new-life.jpg,,,,2023-07-20,,1,0,,3,2023-09-07 13:30:05,1,
84,3,超狂技師（Manic Mechanics）,,,990,891,manic-mechanics.jpg,,,,2023-07-13,,1,1,,4,2023-09-07 13:38:05,1,
85,1,東方 New World,,,1890,1701,newworld.jpg,,,,2023-07-13,,3,0,"幻想鄉大冒險！彈幕動作RPG登場！
躲過如暴風雨般襲來的彈幕，以超華麗技能將敵人一掃而空！
將有30位以上廣為人知的「東方Project」角色登場。


◆彈幕×動作RPG
以衝刺或跳躍躲過狂風暴雨般的彈幕，再使出超華麗的攻擊將敵人一掃而空，體驗爽快的動作感！運用能夠遠距離攻擊的護符等「技能」，還有傷害極高、能夠一舉扭轉戰況的「符卡」等手段，迎戰發射大量彈幕的強敵吧！

◆配合遊玩風格自由調整技能！
等級提升後可以獲得各式各樣的技能，例如發射彈幕進行遠距離攻擊，或施展武術展開近距離攻擊等等。只要不斷使用獲得的技能，就能提升技能的等級，性能也會變得更強。

◆自由地強化生命與攻擊力等能力！
使用任務報酬等獲得的強化石，配合你自己的遊玩風格調整能力吧！

◆收集自己喜歡的裝備吧！
武器、防具、飾品這些裝備可以透過任務報酬或打倒敵人獲得。而且如果前往「鐵匠鋪」還能重新鍛造裝備，隨機改變各項裝備性能。

◆解決幻想鄉居民們的煩惱，完成各式各樣的次要任務！
幫忙完成人類、仙人、妖怪們的請求（次要任務）吧。從尋人、調查異變到與人偶進行模擬戰等五花八門的請求層出不窮。完成任務後將能獲得提升玩家能力的強化石，還有讓人更容易在戰鬥中取得優勢的稀有裝備。",5,2023-09-22 11:42:22,1,
86,2,花之女王,,,1690,1521,flower-queen.jpg,,,,2023-07-13,,3,0,"向我宣誓。承諾愛，與忠誠——
很久以前，有一位女神伸出援手，
拯救了這個瀕臨滅亡的世界。
女神與她麾下的四名騎士一起，
用能夠滋潤貧瘠土地、
滋養損耗生命的力量「恩典」，拯救了世界。
之後，女神陷入沉眠，
由女神的附身對象「女王」，
以及從人間選出的四名騎士共同繼承女神的意志，
世界在女神施捨的恩惠下逐步發展。

然而，從某一時期起，
代代傳承的女王之位無人繼任。
恩典的供給停止，
世界即將再次陷入黑暗。

終於，人們盼望已久的下任女王——
薇歐蕾特誕生。

她依照慣例，
選出了成為女王騎士的四名騎士。
然而，或許是因為女王之位經歷了長久的空缺，
他們的內心抗拒著與女王建立情誼。

要恢復對世界供給恩典，
騎士的協助不可或缺。

薇歐蕾特為了獲取他們的信賴與忠誠，
展開了行動——",1,2023-09-23 11:36:25,1,
87,1,東?幻都 eX+ for Nintendo Switch,,,1090,981,tokyo-xplus.jpg,,,,2023-07-13,,3,0,,2,2023-09-24 11:36:46,1,
88,2,佛雷迪的五夜驚魂：安全漏洞,,,1090,981,five-nights-at-freddys.jpg,,,,2023-07-11,,3,0,,3,2023-09-25 11:36:01,1,
89,3,大富翁 4 Fun,,,390,351,richman-4-fun.jpg,,,,2023-07-06,,1,1,,4,2023-09-26 11:58:25,1,
90,2,致命頻率,,,1190,1071,killer-frequency.jpg,,,,2023-07-06,,3,0,,5,2023-09-27 11:36:22,1,
91,5,漂亮公主 魔法園藝小島,,,1090,981,pretty-princes-magic-clothes.jpg,,,,2023-07-06,,1,0,,1,2023-09-28 11:17:20,1,
92,1,英雄學院物語 2,,,990,891,hero-school-story-2.jpg,,,,2023-06-30,,3,0,,2,2023-09-29 11:36:22,1,
93,3,Everybody 1-2-Switch!,,,690,621,everybody-1-2-switch.jpg,,,,2023-06-30,,1,1,,3,2023-09-30 10:33:03,1,
94,2,超偵探事件簿 霧雨謎宮（超探偵事件簿 ??????）,,,1290,1161,rain-code.jpg,,,,2023-06-30,,3,1,,4,2023-10-01 11:36:22,1,
95,2,迪士尼魔法城堡 我的快樂生活 2：Enchanted Edition,,,890,801,disney-enchanted-edition.jpg,,,,2021-12-02,,2,1,,5,2023-10-02 10:31:27,1,
96,1,異能傷痕（????? ),,,1590,1431,xicatrice.jpg,,,,2023-06-29,,3,0,,1,2023-10-03 11:10:37,1,
97,5,小小伙伴：狗狗小島（Little Friends: Puppy Island）,,,850,765,little-friends-puppy-island.jpg,,,,2023-06-27,,1,0,,2,2023-10-04 10:36:03,1,
98,4,索尼克 起源 PLUS,,,990,891,sonic-origins-plus.jpg,,,,2023-06-23,,1,1,,3,2023-10-05 11:36:22,1,
99,2,KLAP!! ~愛與懲罰~,,,1590,1431,klap.jpg,,,,2023-06-22,,3,0,,4,2023-10-06 11:10:20,1,
100,5,牧場物語 Welcome！美麗人生,,,1090,981,100_STORY_OF_SEASONS_A_Wonderful_Life.jpg,100-1.jpg,100-2.jpg,100-3.jpg,2023-06-22,,1,0,"體驗牧場、家庭與另一種人生。
以「遺忘之谷」為舞台， 展開一場長達數十年生活的故事。


現在，您將開始體驗一場難忘的悠閒生活。

故事總共有6個章節。
在山谷環繞的聚落「遺忘之谷」的生活從尋找人生伴侶開始。那是在牧場照顧牛與雞、培育農作物度過每一天，盡情體驗自由生活的日子。最後，您將會有新的家人，在守護新生命成長的同時繼續體驗時光緩慢流逝的悠閒生活。除了牧場的工作之外，還可以去釣魚、採掘、與個性豐富的人們交流並創造回憶，一轉眼就發現孩子已經長大成人。

本作品加入許多追加要素，例如新事件/祭典/農作物/料理，以及照相機/跑腿等全新功能，是『牧場物語 美麗人生』的重製作品。
不論您是初次遊玩牧場物語的玩家或是有玩過以前原作的玩家，都能在遺忘之谷度過美麗人生。",5,2023-12-03 16:45:00,1,
101,2,島嶼鐵道局（Tails of Trainspot）,,,320,288,100_STORY_OF_SEASONS_A_Wonderful_Life.jpg,101-1.jpg,101-2.jpg,101-3.jpg,2023-06-16,,1,0,"建設鐵道連結車站與動物們的友情。
《島嶼鐵道局》中你可以暫離現實的煩擾，沈浸在帕岡群島的世界裡，與島上的動物居民交流，深入探索帕岡群島的神祕歷史。除了常規的故事模式外，遊戲還提供了無盡模式和排名挑戰模式，讓您盡情挑戰自己的謎題解決能力。

遊戲規則簡單易懂，但挑戰性十足。地圖上有數字在1到8之間的車站，代表到車站的實際軌道數。要解決難題，玩家需要考慮如何在各個車站鋪設軌道，調整所需軌道的數量並確保所有車站都相連。",1,2023-12-03 16:49:05,1,
102,2,豪豬鎮之秋（Fall of Porcupine）,,,625,562.5,102_Fall_of Porcupine.jpg,,,,2023-06-15,,2,0,,2,2023-12-03 19:58:24,1,
103,7,小鳥之翼BIRDIE WING -Golf Girls' Story-,,,620,558,103_BIRDIE_WING _Golf_Girls__Story.jpg,,,,2023-06-15,,1,1,,3,2023-12-03 20:03:07,1,
104,6,世界摩托車錦標賽 23,,,1350,1215,104_MotoGP 23.jpg,104-1.jpg,104-2.jpg,104-3.jpg,2023-06-08,,1,1,"MotoGP? 官方遊戲帶著大量的新開發內容回來了。
油門全開、超越對手、衝過終點線：在全新《MotoGP?23》實現成為下一個冠軍的夢想，這次比以往都還要更精彩刺激、挑戰性十足！
可供挑選 MotoGP?、Moto2?、Moto3? 和 MotoE? 有四個廣受讚譽的錦標賽級別，扮演您最喜歡的車手，前往賽道體驗 2023 年賽季的刺激快感。",4,2023-12-03 17:12:23,1,
105,7,超級棒球 4,,,796,716.4,105_Super_Mega_Baseball.jpg,105-1.jpg,105-2.jpg,105-3.jpg,2023-06-02,,1,1,拿起您的手套和球棒，是時候與史上最佳的棒球球員一起上場了，《Super Mega Baseball? 4》現已推出。這是傳奇球員們展現精湛技術的場域。包括弗拉迪米爾·葛雷諾、強尼·戴蒙、奧茲·史密斯和傑森·吉昂比等，超過 200 名粉絲最愛的前職業球星已經準備好踏入球場，加入廣受喜愛的超級聯賽全明星陣容。這個系列的風格以街機為靈感，提供身臨其境的遊戲深度，讓棒球更加偉大。《Super Mega Baseball? 4》保留了熟悉的經營和「錦標賽」等遊戲模式，加上了全新功能讓棒球變得更加偉大。此外，最新版本的遊戲在視覺上進行了系列作最大型的升級，具有令人大開眼界的全新視覺效果，從動畫、角色到球場，還包括休息室台到更衣間的清晰音效升級。參照了玩家社群的意見，《Super Mega Baseball 4》即將推出一系列粉絲要求的新功能，讓遊戲更有深度，包括球隊默契、隨機選秀和 6 個全新球場等新增系統。為了讓玩家社群更大又更緊密，跨平臺多人模式已改進為包括跨世代主機配對的棒球錦標賽和線上聯賽，讓玩家可以在更多遊戲系統中與好友享受棒球的樂趣。,5,2023-12-03 17:22:12,1,
106,2,背信女友～Girlfriend's Betrayal～,,,388,349.2,106_Girlfriend_s Betrayal.jpg,106-1.jpg,106-2.jpg,106-3.jpg,2023-06-01,,4,1,"『背信女友～Girlfriend's Betrayal～』是描寫對自己沒有自信的主角的言行與女主角們之間產生隔閡、因而讓女主角們的感情受到動搖的小說作品。
為玩家獻上與5名女主角之間椎心蝕骨的戀愛故事。

◆遊戲簡介
我無法相信眼前發生的是情，腦中一片空白。
否定眼前的現實，相信一切是假的，讓自己無法理解當下的事情，會有多麼輕鬆呢…。


◆劇情概要
我身旁的是交往半年的第一個女友。

「那個……今天要不要來我家？」「…啊、抱歉。我今天也有事情」

本來想要舉辦交往半年紀念派對，沒想到遭到拒絕。
最近老是這樣。
她總是剛好有事情，讓雙方的時間都搭不上。
可是…這也沒辦法。那就下次吧、我也只能笑著帶過。

但是，那個既不是她也不是我喜歡的「神秘的閃亮耳環」、
為什麼會讓我感到這麼不安呢…。
這是一款將2015年「Blackcurrant」發售的美少女遊戲對應「CS小說部」平台，重新製作成面向世界全年齡玩家的作品。",1,2023-12-03 17:27:17,1,
107,2,肉食辣妹竟是清?派！？,,,388,349.2,107_Innocent_Stuck_up_Girls.jpg,,,,2023-06-01,,4,1,,2,2023-12-03 17:32:27,1,
108,4,大家最喜歡的塊魂 Encore + 國王的小小回憶（???大好?塊魂?????+ 王???????）,,,790,711,108_We_Love_Katamari_REROLL_Royal_Reverie.jpg,,,,2023-06-01,,1,1,,3,2023-12-03 17:38:37,1,
109,1,世界樹的迷宮 I?II?III HD Remaster,,,1990,1791,109_I_II_III_HD_Remaster.jpg,109-1.jpg,109-2.jpg,109-3.jpg,2023-06-01,,3,0,"在小小的城鎮「埃托利亞」郊外發現了巨大的地下樹海「世界樹的迷宮」。
玩家將化身成冒險者，為了尋求龐大的財寶而踏入迷宮。

本作是將Nintendo DS平台上發售的原始版本針對HD高畫質處理來強化圖像。除了改良UI介面外，還新增了「選擇難度」、「自動描繪地圖」、「可選擇其他職業插圖的提升打造角色自由度」等新要素。
請務必享受遊玩重新復甦後變得更加美麗的『世界樹的迷宮』系列吧。

※『世界樹的迷宮』系列3部作品一起販售的超值套組『世界樹的迷宮Ⅰ?Ⅱ?Ⅲ HD REMASTER』也正在發售中。",4,2023-12-03 17:44:50,1,
110,1,LOOP8降神（??????）,,,1390,1251,110_LOOP_8.jpg,110-1.jpg,110-2.jpg,110-3.jpg,2023-06-01,,3,1,"這個世界是一連串的「選擇」。


■度過「日常」生活來對抗「非日常」
你將化身主角邇邇重複「日常部分」與「非日常部分」，度過1983年8月的1個月期間。本作?建獨特的情感辨識AI＜卡雷爾系統＞，角色的情感與人際關係會隨時發生變化。
因此，每位玩家發生的事件與台詞皆會有所不同，可體驗名符其實的「專屬你的夏天」。

■充滿懷舊風情的世界觀
復古街道讓人回想起昔日的日本夏季，光是身處這般場景中，就能感受到濃濃的懷舊感。此外，玩家還能到商店街的定食店等店家進行回復，並同時運用店家來培養與角色們的羈絆。

■可透過LOOP品味無限次的故事
在本作裡，玩家可在任意時間點進行LOOP，可善用LOOP讓遊戲進行得更順暢。
此外，藉由LOOP還能看到角色們嶄新的一面，因此不論LOOP多少次，都依然能享受故事帶來的樂趣。

■你所建立的人際關係將化為「強度」
戰鬥中的強度取決於你至今建立的人際關係，而非等級。
此外，夥伴角色將會依自身的感情以及與其他角色間的人際關係來採取行動。
你每天的「行動」與「選擇」，將大幅左右與威脅人類的禍害＜化外＞間的戰局。",5,2023-12-03 17:46:13,1,
111,3,妖果小學,,,880,792,111_MOSTER_FRUIT_ACADEMY.jpg,111-1.jpg,111-2.jpg,111-3.jpg,2023-05-26,,1,1,"為全家同樂打造的熱血跑酷遊戲！遊戲融合了反應考驗、圖像認知、競賽冒險及卡牌蒐集等多項元素，同時提供單人至四人合作模式，玩家可相互合作與競爭，大人小孩都能輕鬆上手。
這是一個關於人類與小妖怪們的故事…
妖怪世界又將面臨嚴峻的考驗，小妖們能夠突破自我並了解團結的真諦，解救妖怪世界嗎...妖果小學是款熱血的跑酷彈幕射擊遊戲，不論是在單人遊戲或是四人的合作模式中，體驗互助但又充滿競爭性的挑戰冒險模式。玩家們將會裝備各式風格不同的卡牌，並且一同合作成為最玩美的小妖戰隊。",1,2023-12-03 17:50:06,1,
112,3,健身巡遊,,,1490,1341,112_Fitness_Circuit.jpg,112-1.jpg,112-2.jpg,112-3.jpg,2023-05-26,,1,1,"全民健身，同樂巡遊！


◆活用「超級巡遊健身」的訓練方法
《健身巡遊》活用「超級巡遊健身」的方式進行運動，所謂「超級巡遊健身」是一種交互進行有氧運動和肌力訓練，可以在短時間內有效率地提升燃燒脂肪效率、肌力以及肌耐力的訓練方式。
如此高效率的健身方法，無須每天遊玩，只要「每次十分鐘、每週三次」即可達到健身效果。※

◆為玩家量身訂做最符合需求的訓練規劃
《健身巡遊》能針對玩家的健身目的自動安排好符合需求的訓練規劃，好比說改善運動不足、維持身材、塑身、燃脂減重、增強體力、紓壓等等。系統也內建協助玩家自我管理的便利功能，可以查看消耗的熱量、體重變化數據圖表等等。

◆透過網路連線和朋友一起健身
選擇自訂遊玩模式，就能跟親朋好友一起透過網路連線展開最多4人同樂的健身訓練！

◆豐富的要素鼓勵玩家持續運動
遊戲過程中，除外功能能把不擅長的動作預先排除、稱號系統讓玩家可以因應運動進度獲得各種稱號，巡遊跑者的外觀造型也能按照喜好設計調整，諸如此類，遊戲中準備了豐富的要素鼓勵玩家持之以恆地運動。

◆超人氣聲優成為你的專屬教練
總共6名的巡遊跑者從旁支援、全程陪伴玩家健身。
只要按照巡遊跑者提供的精準建議，即可發揮更好的健身效果。",2,2023-12-03 17:52:56,1,
